customer_id,age,gender,region,city_tier,employment_status,employment_length_years,annual_income,credit_score,housing_status,marital_status,existing_debts_count,loan_id,loan_type,loan_amount,interest_rate,loan_term_months,disbursement_date,collateral_type,collateral_value,loan_purpose,origination_channel,vintage_year,vintage_quarter,repayment_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date,outstanding_principal,recovery_id,recovery_status,primary_channel,recovery_officer_id,officer_name,officer_designation,contact_attempts,promise_to_pay_kept,settlement_discount_pct,recovered_amount,recovery_cost,recovery_date,monthly_emi,dti_ratio,is_secured,ltv_ratio,credit_risk_tier,delinquency_severity_score,net_recovery_amount,recovery_rate_pct,recovery_target_binary
CUST-114608,34,Female,Central,Tier 2,Salaried - Public Sector,9,97054.96,699,Owned,Married,1,LN-214608,Business Loan,119767.91,12.15,24,2023-01-31,Inventory,173440.57,Working Capital,Tele-Sales,2023,2023Q1,REP-314608,23,22,124218.26,87437.26,36781.0,2024-11-21,23,1-30 DPD (SMA-0),0,,32330.65000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,5646.28,0.6981,1,0.6905,Near-Prime (650-699),10.94,0.0,0.0,
CUST-114609,52,Female,East,Tier 1,Salaried - Corporate,1,97528.19,705,Owned,Married,1,LN-214609,Home Loan,357809.05,7.36,360,2023-08-07,Residential Property,465369.92,Home Construction,Branch Network,2023,2023Q3,REP-314609,16,16,39482.26,30610.85,8871.41,2024-11-29,0,Current,0,,327198.2,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2467.64,0.3036,1,0.7689,Prime (700-749),6.82,0.0,0.0,
CUST-114610,59,Female,South,Tier 2,Unemployed,0,23339.05,531,Mortgaged,Married,1,LN-214610,Home Loan,74492.98,9.27,300,2022-02-17,Residential Property,99519.78,Home Construction,Digital Portal,2022,2022Q1,REP-314610,34,31,19808.15,14057.29,5750.86,2024-09-04,65,61-90 DPD (SMA-2),0,,60435.689999999995,REC-403666,Partially Recovered,Field Visit & Face-to-Face,OFF-108,Zainab Al-Mansoor,Restructuring & Workout Lead,7,1,39.96,37272.94,379.5,2024-08-15,638.97,0.3285,1,0.7485,Deep Subprime (<550),25.85,36893.44,61.67,1.0
CUST-114611,38,Female,North,Tier 2,Salaried - Corporate,1,50551.21,628,Mortgaged,Married,2,LN-214611,Auto Loan,26574.29,10.09,48,2021-12-01,Vehicle,29066.24,New Car,DSA / Direct Selling Agent,2021,2021Q4,REP-314611,36,35,23629.96,18684.73,4945.23,2024-10-16,25,1-30 DPD (SMA-0),0,,7889.560000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,675.14,0.1603,1,0.9143,Subprime (550-649),14.61,0.0,0.0,
CUST-114612,46,Female,West,Tier 2,Salaried - Corporate,6,82736.61,803,Rented,Single,1,LN-214612,Business Loan,51574.6,12.97,24,2022-01-24,Commercial Property,73829.05,Equipment Purchase,DSA / Direct Selling Agent,2022,2022Q1,REP-314612,24,24,58829.37,40377.75,18451.62,2024-01-14,0,Current,0,,11196.849999999999,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2451.22,0.3555,1,0.6986,Super-Prime (750+),2.21,0.0,0.0,
CUST-114613,37,Male,North,Tier 1,Salaried - Corporate,4,80704.11,704,Rented,Single,1,LN-214613,Personal Loan,10024.47,15.29,48,2022-08-06,,0.0,Medical Emergency,Branch Network,2022,2022Q3,REP-314613,28,27,7572.54,5792.25,1780.29,2024-10-24,8,1-30 DPD (SMA-0),0,,4232.219999999999,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,280.46,0.0417,1,1.5,Prime (700-749),8.2,0.0,0.0,
CUST-114614,26,Male,East,Tier 1,Self-Employed Professional,5,153949.54,733,Owned,Married,2,LN-214614,Personal Loan,21435.53,20.2,60,2023-10-16,,0.0,Home Improvement,DSA / Direct Selling Agent,2023,2023Q4,REP-314614,14,14,7984.18,6495.4,1488.78,2024-12-09,0,Current,0,,14940.13,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,570.3,0.0445,1,1.5,Prime (700-749),5.51,0.0,0.0,
CUST-114615,51,Male,East,Rural,Self-Employed Professional,0,38597.95,648,Rented,Married,2,LN-214615,Personal Loan,19156.59,14.29,24,2021-06-27,,0.0,Wedding/Travel,DSA / Direct Selling Agent,2021,2021Q2,REP-314615,24,21,19370.18,13265.46,6104.72,2023-03-19,68,61-90 DPD (SMA-2),0,,5891.130000000001,REC-403667,In Progress,Field Visit & Face-to-Face,OFF-103,Aarav Sharma,Field Collections Specialist,5,0,0.0,0.0,362.5,,922.39,0.2868,1,1.5,Subprime (550-649),20.84,-362.5,0.0,0.0
CUST-114616,30,Female,South,Tier 2,Self-Employed Business,4,49557.28,623,Owned,Single,3,LN-214616,Education Loan,33809.23,9.55,120,2023-09-24,Third Party Guarantee,33809.23,Domestic Degree,Digital Portal,2023,2023Q3,REP-314616,15,14,6137.73,4630.72,1507.01,2024-11-17,11,1-30 DPD (SMA-0),0,,29178.510000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,438.41,0.1062,1,1.0,Subprime (550-649),12.52,0.0,0.0,
CUST-114617,52,Female,Central,Tier 2,Salaried - Public Sector,6,80261.69,625,Mortgaged,Single,2,LN-214617,Auto Loan,23551.59,9.64,48,2022-03-30,Vehicle,30197.53,Used Car,Branch Network,2022,2022Q1,REP-314617,33,33,19577.77,14962.27,4615.5,2024-12-14,0,Current,0,,8589.32,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,593.27,0.0887,1,0.7799,Subprime (550-649),10.59,0.0,0.0,
CUST-114618,49,Male,North,Tier 2,Salaried - Corporate,3,61174.11,739,Owned,Married,1,LN-214618,Personal Loan,11924.84,19.7,24,2021-09-24,,0.0,Debt Consolidation,Digital Portal,2021,2021Q3,REP-314618,24,24,14524.27,10106.44,4417.83,2023-09-14,0,Current,0,,1818.3999999999996,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,605.18,0.1187,1,1.5,Prime (700-749),5.22,0.0,0.0,
CUST-114619,43,Male,West,Tier 1,Salaried - Corporate,0,115111.88,681,Rented,Married,4,LN-214619,Personal Loan,19877.89,13.14,24,2022-05-23,,0.0,Home Improvement,Mobile App,2022,2022Q2,REP-314619,24,23,21765.79,16824.98,4940.81,2024-04-12,15,1-30 DPD (SMA-0),0,,3052.91,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,946.34,0.0987,1,1.5,Near-Prime (650-699),10.45,0.0,0.0,
CUST-114620,55,Female,East,Tier 1,Self-Employed Professional,0,36884.02,550,Mortgaged,Married,1,LN-214620,Home Loan,194476.2,9.97,300,2021-02-05,Residential Property,305355.0,Home Construction,Digital Portal,2021,2021Q1,REP-314620,46,45,79339.3,62528.55,16810.75,2024-10-17,28,1-30 DPD (SMA-0),0,,131947.65000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1763.1,0.5736,1,0.6369,Subprime (550-649),18.78,0.0,0.0,
CUST-114621,59,Male,East,Tier 2,Salaried - Corporate,5,36211.7,598,Rented,Married,2,LN-214621,Personal Loan,6942.11,18.03,24,2022-11-11,,0.0,Wedding/Travel,DSA / Direct Selling Agent,2022,2022Q4,REP-314621,24,21,7280.26,5470.08,1810.18,2024-08-02,62,61-90 DPD (SMA-2),0,,1472.0299999999997,REC-403668,Fully Recovered,Tele-Calling & Counseling,OFF-108,Zainab Al-Mansoor,Restructuring & Workout Lead,11,0,3.54,1419.92,158.5,2024-07-21,346.68,0.1149,1,1.5,Subprime (550-649),22.19,1261.42,96.46,1.0
CUST-114622,35,Male,North-East,Tier 2,Salaried - Corporate,0,41712.65,683,Family Owned,Married,1,LN-214622,Home Loan,139116.32,7.6,240,2022-06-05,Residential Property,197292.07,Home Purchase,Digital Portal,2022,2022Q2,REP-314622,30,30,33877.0,26300.24,7576.76,2024-11-21,0,Current,0,,112816.08,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1129.23,0.3249,1,0.7051,Near-Prime (650-699),7.86,0.0,0.0,
CUST-114623,28,Male,East,Tier 3,Salaried - Corporate,2,77754.46,721,Mortgaged,Married,2,LN-214623,Auto Loan,35476.45,8.43,72,2023-11-29,Vehicle,44531.1,Commercial Vehicle,Digital Portal,2023,2023Q4,REP-314623,13,13,8183.4,6648.16,1535.24,2024-12-23,0,Current,0,,28828.289999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,629.49,0.0972,1,0.7967,Prime (700-749),6.07,0.0,0.0,
CUST-114624,21,Other,West,Tier 1,Salaried - Corporate,1,132222.92,690,Mortgaged,Married,1,LN-214624,Personal Loan,10330.73,18.76,60,2022-03-01,,0.0,Debt Consolidation,Digital Portal,2022,2022Q1,REP-314624,33,32,8531.92,6996.11,1535.81,2024-10-16,27,1-30 DPD (SMA-0),0,,3334.62,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,266.62,0.0242,1,1.5,Near-Prime (650-699),12.03,0.0,0.0,
CUST-114625,59,Male,North,Tier 1,Salaried - Corporate,5,73581.84,747,Family Owned,Married,0,LN-214625,Auto Loan,31407.25,11.33,48,2021-10-22,Vehicle,38005.53,Used Car,Branch Network,2021,2021Q4,REP-314625,38,38,31037.61,24021.24,7016.37,2024-12-05,0,Current,0,,7386.009999999998,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,816.78,0.1332,1,0.8264,Prime (700-749),4.85,0.0,0.0,
CUST-114626,32,Male,West,Tier 1,Self-Employed Business,1,133126.64,648,Owned,Single,0,LN-214626,Personal Loan,13359.64,17.35,24,2022-12-10,,0.0,Wedding/Travel,Digital Portal,2022,2022Q4,REP-314626,24,23,15243.94,11537.28,3706.66,2024-10-30,26,1-30 DPD (SMA-0),0,,1822.3599999999988,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,662.78,0.0597,1,1.5,Subprime (550-649),13.84,0.0,0.0,
CUST-114627,48,Male,West,Tier 1,Salaried - Public Sector,3,68163.9,759,Owned,Married,0,LN-214627,Personal Loan,7334.81,19.12,12,2022-04-29,,0.0,Wedding/Travel,Digital Portal,2022,2022Q2,REP-314627,12,11,7440.08,5927.95,1512.13,2023-03-25,19,1-30 DPD (SMA-0),0,,1406.8600000000006,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,676.37,0.1191,1,1.5,Super-Prime (750+),7.45,0.0,0.0,
CUST-114628,29,Male,Central,Tier 1,Unemployed,0,12000.0,434,Mortgaged,Married,2,LN-214628,Personal Loan,6946.64,16.25,60,2023-08-26,,0.0,Wedding/Travel,Branch Network,2023,2023Q3,REP-314628,16,8,1358.82,1080.3,278.52,2024-04-22,296,90+ DPD (NPA / Default),1,2024-07-21,5866.34,REC-403669,In Progress,External Recovery Agency,OFF-107,David Kim,Corporate Debt Recovery Executive,18,0,0.0,0.0,253.0,,169.85,0.1698,1,1.5,Deep Subprime (<550),68.91,-253.0,0.0,0.0
CUST-114629,52,Male,Central,Tier 1,Salaried - Public Sector,2,65265.68,706,Mortgaged,Single,1,LN-214629,Auto Loan,45326.41,10.29,60,2021-10-03,Vehicle,53156.29,Commercial Vehicle,Digital Portal,2021,2021Q4,REP-314629,38,38,36842.24,27041.84,9800.4,2024-11-16,0,Current,0,,18284.570000000003,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,969.53,0.1783,1,0.8527,Prime (700-749),6.78,0.0,0.0,
CUST-114630,29,Male,North,Tier 1,Salaried - Public Sector,0,44401.77,670,Mortgaged,Married,2,LN-214630,Business Loan,65573.0,12.0,60,2023-01-09,Equipment,79005.68,Equipment Purchase,Digital Portal,2023,2023Q1,REP-314630,23,22,32089.97,25890.96,6199.01,2024-10-30,8,1-30 DPD (SMA-0),0,,39682.04,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1458.64,0.3942,1,0.83,Near-Prime (650-699),9.8,0.0,0.0,
CUST-114631,25,Male,South,Tier 1,Salaried - Corporate,4,58212.79,720,Family Owned,Single,1,LN-214631,Home Loan,233788.89,8.24,240,2022-10-22,Residential Property,297521.35,Home Construction,Tele-Sales,2022,2022Q4,REP-314631,26,26,51754.76,41839.62,9915.14,2024-12-10,0,Current,0,,191949.27000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1990.57,0.4103,1,0.7858,Prime (700-749),6.12,0.0,0.0,
CUST-114632,34,Male,Central,Tier 1,Salaried - Public Sector,8,58253.44,615,Mortgaged,Married,1,LN-214632,Education Loan,50394.72,11.53,60,2023-08-19,,0.0,Domestic Degree,Tele-Sales,2023,2023Q3,REP-314632,16,14,15526.99,10884.65,4642.34,2024-10-12,53,31-60 DPD (SMA-1),0,,39510.07,REC-403670,In Progress,Tele-Calling & Counseling,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,7,0,0.0,0.0,124.5,,1109.07,0.2285,1,1.5,Subprime (550-649),19.89,-124.5,0.0,0.0
CUST-114633,31,Male,East,Tier 2,Salaried - Public Sector,9,94874.08,707,Mortgaged,Single,0,LN-214633,Business Loan,170490.39,15.02,60,2022-10-07,Commercial Property,205704.71,Working Capital,Mobile App,2022,2022Q4,REP-314633,26,24,97385.87,72747.99,24637.88,2024-09-26,60,31-60 DPD (SMA-1),0,,97742.40000000001,REC-403671,Fully Recovered,AI Voice Bot & SMS,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,4,0,2.59,95210.87,49.0,2024-09-06,4057.74,0.5132,1,0.8288,Prime (700-749),16.73,95161.87,97.41,1.0
CUST-114634,42,Male,South,Tier 2,Salaried - Corporate,0,58624.18,718,Owned,Married,0,LN-214634,Business Loan,147583.69,14.28,48,2022-12-09,Equipment,190038.47,Business Expansion,Digital Portal,2022,2022Q4,REP-314634,24,23,93235.14,68280.17,24954.97,2024-10-29,22,1-30 DPD (SMA-0),0,,79303.52,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,4053.7,0.8298,1,0.7766,Prime (700-749),9.88,0.0,0.0,
CUST-114635,36,Female,North,Tier 1,Salaried - Corporate,4,57451.58,633,Owned,Married,0,LN-214635,Personal Loan,21857.13,19.42,36,2021-04-19,,0.0,Medical Emergency,Mobile App,2021,2021Q2,REP-314635,36,35,28204.55,20277.32,7927.23,2024-03-04,9,1-30 DPD (SMA-0),0,,1579.8100000000013,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,805.84,0.1683,1,1.5,Subprime (550-649),11.71,0.0,0.0,
CUST-114636,43,Male,South,Tier 2,Salaried - Corporate,2,73633.73,752,Mortgaged,Married,1,LN-214636,Home Loan,333292.99,7.31,300,2021-10-05,Residential Property,483549.21,Home Purchase,DSA / Direct Selling Agent,2021,2021Q4,REP-314636,38,38,92034.61,64931.3,27103.31,2024-11-18,0,Current,0,,268361.69,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2421.96,0.3947,1,0.6893,Super-Prime (750+),4.61,0.0,0.0,
CUST-114637,34,Male,East,Tier 3,Salaried - Corporate,2,29201.02,556,Family Owned,Married,2,LN-214637,Personal Loan,17355.24,19.65,36,2023-02-16,,0.0,Home Improvement,Branch Network,2023,2023Q1,REP-314637,22,5,3209.46,2228.2,981.26,2023-07-16,310,90+ DPD (NPA / Default),1,2023-10-14,15127.04,REC-403672,Partially Recovered,Legal Notice & DRT,OFF-102,Elena Rostova,Special Asset Resolution Lead,20,0,43.55,8732.2,920.0,2024-09-08,641.89,0.2638,1,1.5,Subprime (550-649),65.5,7812.2,57.73,1.0
CUST-114638,30,Female,West,Tier 1,Salaried - Public Sector,0,184489.44,646,Rented,Married,4,LN-214638,Auto Loan,30409.82,10.52,84,2021-11-12,Vehicle,36552.24,New Car,Digital Portal,2021,2021Q4,REP-314638,37,37,18982.74,14909.48,4073.26,2024-11-26,0,Current,0,,15500.34,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,513.05,0.0334,1,0.832,Subprime (550-649),9.6,0.0,0.0,
CUST-114639,31,Male,South,Tier 3,Salaried - Public Sector,10,43667.8,649,Mortgaged,Single,2,LN-214639,Business Loan,122244.5,14.24,36,2022-02-08,,0.0,Equipment Purchase,Digital Portal,2022,2022Q1,REP-314639,34,3,12576.87,8847.55,3729.32,2022-05-09,446,90+ DPD (NPA / Default),1,2022-08-07,113396.95,REC-403673,Written Off,Legal Notice & DRT,OFF-107,David Kim,Corporate Debt Recovery Executive,28,1,0.0,0.0,988.0,,4192.29,1.152,1,1.5,Subprime (550-649),83.79,-988.0,0.0,0.0
CUST-114640,57,Male,North,Tier 1,Salaried - Public Sector,16,23703.59,707,Mortgaged,Married,0,LN-214640,Personal Loan,6847.72,20.66,24,2022-02-20,,0.0,Debt Consolidation,Branch Network,2022,2022Q1,REP-314640,24,24,8417.57,6706.65,1710.92,2024-02-10,0,Current,0,,141.07000000000062,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,350.73,0.1776,1,1.5,Prime (700-749),6.73,0.0,0.0,
CUST-114641,39,Male,East,Tier 1,Salaried - Public Sector,3,46197.99,733,Rented,Married,2,LN-214641,Personal Loan,19823.95,18.78,60,2021-03-15,,0.0,Wedding/Travel,Digital Portal,2021,2021Q1,REP-314641,45,44,22521.29,15759.99,6761.3,2024-10-25,12,1-30 DPD (SMA-0),0,,4063.960000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,511.85,0.133,1,1.5,Prime (700-749),7.51,0.0,0.0,
CUST-114642,21,Female,Central,Tier 1,Self-Employed Professional,1,253500.69,710,Owned,Married,1,LN-214642,Home Loan,439590.91,8.63,360,2021-04-13,Residential Property,612410.33,Refinancing,Digital Portal,2021,2021Q2,REP-314642,44,44,150508.9,116667.35,33841.55,2024-11-23,0,Current,0,,322923.55999999994,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,3420.66,0.1619,1,0.7178,Prime (700-749),6.59,0.0,0.0,
CUST-114643,31,Female,South,Tier 1,Salaried - Corporate,2,75843.39,699,Mortgaged,Single,2,LN-214643,Home Loan,193684.67,6.49,360,2021-05-24,Residential Property,237617.23,Home Construction,Branch Network,2021,2021Q2,REP-314643,43,42,51363.71,39701.46,11662.25,2024-11-04,14,1-30 DPD (SMA-0),0,,153983.21000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1222.95,0.1935,1,0.8151,Near-Prime (650-699),9.44,0.0,0.0,
CUST-114644,37,Male,Central,Tier 2,Self-Employed Professional,4,49822.19,732,Owned,Married,2,LN-214644,Education Loan,34244.92,10.41,48,2021-03-19,Third Party Guarantee,34244.92,Higher Studies Abroad,Mobile App,2021,2021Q1,REP-314644,45,45,39388.41,31166.47,8221.94,2024-11-28,0,Current,0,,3078.449999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,875.3,0.2108,1,1.0,Prime (700-749),5.55,0.0,0.0,
CUST-114645,55,Female,South,Tier 1,Salaried - Public Sector,8,74952.16,734,Mortgaged,Married,2,LN-214645,Business Loan,70665.55,10.59,36,2023-02-23,Equipment,104915.94,Equipment Purchase,Tele-Sales,2023,2023Q1,REP-314645,22,22,50595.67,41248.44,9347.23,2024-12-14,0,Current,0,,29417.11,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2299.8,0.3682,1,0.6735,Prime (700-749),5.46,0.0,0.0,
CUST-114646,47,Male,West,Tier 3,Salaried - Corporate,4,18353.92,727,Rented,Single,2,LN-214646,Personal Loan,10687.91,14.59,48,2022-05-13,,0.0,Home Improvement,Digital Portal,2022,2022Q2,REP-314646,31,30,8857.08,6824.63,2032.45,2024-10-29,27,1-30 DPD (SMA-0),0,,3863.2799999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,295.24,0.193,1,1.5,Prime (700-749),10.29,0.0,0.0,
CUST-114647,27,Female,West,Tier 2,Self-Employed Professional,1,36937.05,624,Mortgaged,Married,2,LN-214647,Business Loan,64663.64,13.33,48,2023-03-29,,0.0,Working Capital,Digital Portal,2023,2023Q1,REP-314647,21,18,31416.72,21954.64,9462.08,2024-09-19,83,61-90 DPD (SMA-2),0,,42709.0,REC-403674,Fully Recovered,Field Visit & Face-to-Face,OFF-103,Aarav Sharma,Field Collections Specialist,6,1,5.29,40449.69,371.0,2024-11-19,1745.37,0.567,1,1.5,Subprime (550-649),24.47,40078.69,94.71,1.0
CUST-114648,61,Male,Central,Tier 2,Salaried - Public Sector,2,27918.68,701,Owned,Married,2,LN-214648,Auto Loan,21073.57,8.05,72,2021-11-20,Vehicle,22699.96,New Car,Digital Portal,2021,2021Q4,REP-314648,37,37,13690.1,10352.84,3337.26,2024-12-04,0,Current,0,,10720.73,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,370.0,0.159,1,0.9284,Prime (700-749),7.01,0.0,0.0,
CUST-114649,36,Female,West,Tier 2,Salaried - Public Sector,8,42313.87,646,Mortgaged,Single,2,LN-214649,Home Loan,135197.21,8.7,360,2023-11-17,Residential Property,200813.52,Home Construction,Branch Network,2023,2023Q4,REP-314649,13,13,13764.04,10001.52,3762.52,2024-12-11,0,Current,0,,125195.68999999999,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1058.77,0.3003,1,0.6732,Subprime (550-649),9.6,0.0,0.0,
CUST-114650,49,Male,South,Tier 2,Salaried - Corporate,9,121131.11,746,Mortgaged,Married,7,LN-214650,Personal Loan,20556.79,15.45,36,2023-09-14,,0.0,Home Improvement,DSA / Direct Selling Agent,2023,2023Q3,REP-314650,15,15,10757.19,8237.2,2519.99,2024-12-07,0,Current,0,,12319.59,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,717.15,0.071,1,1.5,Prime (700-749),4.89,0.0,0.0,
CUST-114651,25,Male,Central,Tier 1,Self-Employed Business,2,144438.04,721,Owned,Single,3,LN-214651,Auto Loan,21592.25,7.73,72,2021-01-27,Vehicle,24725.24,Commercial Vehicle,Digital Portal,2021,2021Q1,REP-314651,47,47,17659.87,12429.5,5230.37,2024-12-07,0,Current,0,,9162.75,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,375.74,0.0312,1,0.8733,Prime (700-749),6.07,0.0,0.0,
CUST-114652,21,Male,East,Tier 1,Salaried - Corporate,1,89479.61,709,Rented,Married,0,LN-214652,Personal Loan,24597.88,17.72,12,2022-09-03,,0.0,Medical Emergency,Branch Network,2022,2022Q3,REP-314652,12,11,24770.43,18408.97,6361.46,2023-07-30,26,1-30 DPD (SMA-0),0,,6188.91,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2251.86,0.302,1,1.5,Prime (700-749),10.97,0.0,0.0,
CUST-114653,22,Female,North,Tier 1,Salaried - Public Sector,1,48941.91,616,Owned,Single,0,LN-214653,Home Loan,221540.98,8.67,240,2021-02-15,Residential Property,327052.12,Refinancing,Branch Network,2021,2021Q1,REP-314653,46,46,89538.41,70401.72,19136.69,2024-11-26,0,Current,0,,151139.26,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1946.49,0.4773,1,0.6774,Subprime (550-649),11.01,0.0,0.0,
CUST-114654,21,Female,North,Tier 1,Salaried - Corporate,1,104008.14,675,Rented,Single,1,LN-214654,Personal Loan,35184.99,14.35,36,2021-11-12,,0.0,Debt Consolidation,Branch Network,2021,2021Q4,REP-314654,36,36,43507.06,34464.59,9042.47,2024-10-27,0,Current,0,,720.4000000000015,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1208.53,0.1394,1,1.5,Near-Prime (650-699),8.24,0.0,0.0,
CUST-114655,58,Male,South,Tier 1,Salaried - Public Sector,0,46719.11,619,Rented,Married,2,LN-214655,Home Loan,193624.98,8.05,180,2023-01-26,Residential Property,247094.74,Refinancing,DSA / Direct Selling Agent,2023,2023Q1,REP-314655,23,23,42687.41,34068.68,8618.73,2024-12-16,0,Current,0,,159556.30000000002,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1855.97,0.4767,1,0.7836,Subprime (550-649),10.87,0.0,0.0,
CUST-114656,39,Female,West,Tier 2,Salaried - Corporate,3,48912.06,643,Rented,Married,0,LN-214656,Home Loan,179769.89,9.21,360,2023-03-17,Residential Property,233928.84,Home Construction,Branch Network,2023,2023Q1,REP-314656,21,20,29474.29,20516.73,8957.56,2024-11-06,21,1-30 DPD (SMA-0),0,,159253.16,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1473.71,0.3616,1,0.7685,Subprime (550-649),13.24,0.0,0.0,
CUST-114657,27,Female,East,Tier 2,Salaried - Corporate,6,79008.02,698,Owned,Married,1,LN-214657,Auto Loan,37020.36,8.71,84,2022-08-15,Vehicle,40979.48,Used Car,Digital Portal,2022,2022Q3,REP-314657,28,28,16525.3,13252.55,3272.75,2024-12-02,0,Current,0,,23767.81,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,590.19,0.0896,1,0.9034,Near-Prime (650-699),7.15,0.0,0.0,
CUST-114658,41,Female,South,Tier 1,Self-Employed Professional,12,81936.78,677,Mortgaged,Married,0,LN-214658,Auto Loan,29297.99,7.74,36,2021-03-03,Vehicle,37526.14,New Car,Tele-Sales,2021,2021Q1,REP-314658,36,36,32924.97,25378.87,7546.1,2024-02-16,0,Current,0,,3919.1200000000026,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,914.58,0.1339,1,0.7807,Near-Prime (650-699),8.14,0.0,0.0,
CUST-114659,38,Male,North,Tier 1,Contractual,4,52784.23,605,Owned,Married,2,LN-214659,Auto Loan,27571.29,11.57,84,2023-05-20,Vehicle,29738.9,New Car,Branch Network,2023,2023Q2,REP-314659,19,19,9127.43,6728.75,2398.68,2024-12-10,0,Current,0,,20842.54,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,480.39,0.1092,1,0.9271,Subprime (550-649),11.53,0.0,0.0,
CUST-114660,43,Male,South,Tier 1,Self-Employed Business,6,82619.83,731,Owned,Married,3,LN-214660,Personal Loan,6879.42,13.62,36,2022-12-25,,0.0,Wedding/Travel,Tele-Sales,2022,2022Q4,REP-314660,24,23,5378.66,3902.42,1476.24,2024-11-14,22,1-30 DPD (SMA-0),0,,2977.0,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,233.85,0.034,1,1.5,Prime (700-749),9.27,0.0,0.0,
CUST-114661,49,Male,North,Tier 1,Contractual,1,64435.93,653,Rented,Married,0,LN-214661,Business Loan,125961.61,14.15,48,2021-11-15,Inventory,162152.67,Working Capital,Branch Network,2021,2021Q4,REP-314661,37,34,117353.46,80817.11,36536.35,2024-08-31,88,61-90 DPD (SMA-2),0,,45144.5,REC-403675,Fully Recovered,Field Visit & Face-to-Face,OFF-103,Aarav Sharma,Field Collections Specialist,6,0,7.57,41727.06,371.0,2024-09-16,3451.57,0.6428,1,0.7768,Near-Prime (650-699),23.94,41356.06,92.43,1.0
